"company","asin","product_name","brand","category","source_file"
"samyang","B079KRDVPZ","Limited Edition Samyang Carbo Buldak Super Hot Spicy Noodle 5 PACKS","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07CLFHKCJ","Samyang hot chicken carbo ramen 105g x 2 cups","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07CXKNVRX","Samyang Carbo Hot Chicken Flavor Ramen Big Cup","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07DPWD59Z","Samyang Spicy Chicken Stir Fried Noodle Cup (3 Flavor Combo  Pack of 3)","SAMYANG","N.A.","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07DYDT8R9","Samyang Bulldark Spicy Chicken Roasted Noodles  5 Ounce (Pack of 5)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07G2RJWDR","Samyang Jjajang Hot Chicken Ramen ì§Å“ìž¥ ë¶Ë†ëâ€¹­ 볶ì Å’면  multi  4.94 ounce (pack of 5) (Ven-VND15-149)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07JLFT57G","Samyang Buldak Chicken Stir Fried Ramen Korean Ramen (Cheese  3 Pack)","SAMYANG","N.A.","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07KSJ5YYY","Samyang Buldak Chicken Stir Fried Ramen Korean Ramen (5 Flavor Combo  5 Pack)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07N372JD2","Samyang / Spicy Hot Chicken Roasted Sauce 200g","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07N8TQSBT","[Samyang] Buldark Spicy Chicken Roasted Sauce 200g×2 / Korean food / Korean sauce / Asian dishes (overseas direct shipment)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07NL7ZL26","Samyang Buldak Fire Chicken Spicy Ramen (140g X 5)","SAMYANG","N.A.","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07P579GH2","Samyang 2pcs(1 Carbo + 1 Original) Buldak (Roast Chicken) Hot Spicy Rice Cake Tteokbokki","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07PBN6DFB","Samyang 2 cubs Carbo Buldak (Roast Chicken) Hot Spicy Rice Cake Tteokbokki","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07PKGDPBJ","[Samyang] Carbo Spicy Chicken Fried Cup Noodles 80g × 6EA / Korean food / Korean ramen (overseas direct shipment)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07R6CCY28","[Samyang] Carbo Bulldark Spicy Chicken Roasted Sauce + Bulldark Spicy Chicken Roasted Sauce 2 sets / Fire Noodle Challenge (overseas direct shipment)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07SGFN76M","Samyang Hot Chicken Buldak Rice Bowl Noodles  185g","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07TDGNMV2","Samyang 2X Spicy Hot Chicken Flavor Ramen  4.9oz (Pack of 5)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07Y5LL1MY","[Samyang] Extremely Spicy! HACK Bulldark Spicy Chicken Roasted Sauce 200g / Korean food/Korean sauce/Asian dishes/Fire Noodle Challenge (pack of 2)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07YLBZM5K","Samyang 2XSpicy Hot Chicken Buldak Sauce 200gm","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B07ZR7WNDR","[Samyang] Bulldark Spicy Chicken Roasted Mayonnaise 250g / Korean food/Korean sauce/Asian dishes (overseas direct shipment)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B084ZRCYMP","Samyang 2XBuldak Korean Spicy Hot Chicken Flavor Sauce 7oz (Pack of 1)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B08KS4RQJX","Samyang Buldak Carbo Hot Chicken Flavor Rice Bowl Noodles -179 gm","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B095WGBM73","Samyang Buldak (Korean) Hot Spicy Chicken Stir Fried Ramen (Noodles) 4.94 oz (Pack of 20)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B09DF7J8P8","Samyang Buldak Spicy Hot Chicken Stir Fried Big Bowl Ramen 3.70 oz (Pack of 1)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B09DFM89LH","Samyang 2X Buldak Spicy Hot Chicken Stir Fried Big Bowl Ramen 3.70 oz (Pack of 1)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B09HK3BV9H","Sam Yang Korean Buldak Cream Carbonara Noodles Pk1&Buldak Carbo Noddles Pk1&Buldak Stirefried Pk1(420Gm)(Imported)Pack Of 3(Non-Vegetrian)","Sam Yang","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B09HT57J29","Samyang Buldak Spicy Hot Chicken Stir Fried Big Bowl Ramen (Original_Pack of 16)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B09LPXG9G4","Samyang Buldak Spicy Hot Chicken Stir-Fried Cup Noodles (Pack of 6)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B09LQDVT57","Samyang 2X Buldak Spicy Hot Chicken Stir Fried Cup Noodles (Pack of 6)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0BW6D5S6G","Samyang Buldak Korean Spicy Chicken Stir Fried Ramen Original Flavor Spicy Noodles Authentic Korean Ramyun 4.94 oz (Pack of 5)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0C6Q4PNV4","Samyang Buldak Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  2X Spicy  4.94 OZ(140g)  Pack of 5","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0C6Q7CQS9","Samyang Buldak Hot Spicy Chicken Ramen Noodle Korean Stir-Fried Ramen  Original Flavor  Pack of 5","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0C85RZWP3","Samyang Buldak Spicy Ramen  Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  Carbonara  1 Bag with 5 Pack","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0C9D5576K","Samyang Buldak Spicy Ramen  Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  Original  1 Bag with 5 Pack","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CG1H78J1","Samyang Buldak Spicy Ramen  Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  2X Spicy  1 Bag with 5 Pack","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CG1KTF9H","Samyang Buldak Spicy Ramen  Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  Cheese  1 Bag with 5 Pack","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CJLWXSK9","Samyang Buldak Spicy Ramen  Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  Carbonara  1 Bag (Pack of 10)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CM2YFKJ4","Buldak Spicy Ramen  Carbonara Hot Chicken Ramen  Korean Stir-Fried Instant Noodle  5 Pack","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CMZK9JDC","Samyang Carbo Buldak Tteokbokki Korean Rice Cake Instant 6.31 Oz","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CN2VW4PV","Samyang Spicy Chicken Ramen Roasted Noodles  Buldak Artificial Spicy Chicken flavor 4.94 oz (5 Packs) Original","SAMYANG","N.A.","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CW741YW7","Samyang Buldak Hot Spicy Chicken Ramen Noodle Korean Stir-Fried Ramen  Original Flavor  4.94 Ounce (Pack of 10)","Samyang","N.A.","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CWCQVJRF","Samyang Buldak 20-Pack of Habanero Lime Hot Chicken Flavor Ramen  Korean Stir-Fried Instant Noodles 4.58 oz Packet + 12 Pairs of Eco-Friendly Disposable Bamboo Round Chopsticks by Lavinia Essentials Brand","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0CXPCYFXB","Samyang Buldak Hot Spicy Chicken Flavor Ramen Korean Stir-Fried Instant Package Noodle Cream Carbonara 1 Bag with 5 Pack 4.93 OZ","SAMYANG","N.A.","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0D143Q7KM","Buldak Ramen Noodles Cheese Flavor - 6 Pack Cup Noodles  Korean Spicy Hot Chicken Stir Samyang Brand","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0D15TQY4Z","Tangle Bulgogi Alfredo Tangluccine - Instant Pasta Noodles  Microwave Ready  Firm Bouncy Air Dried Noodles  Korean Inspired Alfredo Fettuccine With Creamy Bulgogi Sauce [3.81 OZ (108g) x 4 Bags]","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0D6FYQ1HP","Samyang Spicy Chicken Roasted Sauce  Korean Food or Sauce 7 Oz (Carbo) Pack of 2","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0D97YW3MJ","Samyang Buldak Hot Chicken Spicy Ramen Korea Instant Packaged Noodles Carbonara 4.58 oz 5 Pack","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0DMCQS7WQ","Samyang Buldak Korean Spicy Hot Chicken Stick Sauce Original Flavor Authentic Korean Sauce for Ramen Snacks and Dipping 0.17 fl oz (Pack of 50)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0DNDRWYPD","W&E Mart Ramen  Buldak Hot Spicy Chicken Ramen Noodle  Korean Stir-Fried  Original Flavor  Pack of 6 cups","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0DP9HV8R6","Samyang Carbo Buldak Tteokbokki Korean Rice Cake Instant 8oz 230g (Pack of 2)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0DX6169P7","Samyang Yakisoba Buldak Spicy Ramen Noodle  Artificial Spicy Chicken Flavor  4.4 oz x 5 Bags  Asin Noodles 22 oz (620g)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0DX62YWZB","Samyang Rose Buldak Spicy Ramen Noodle  Artificial Spicy Chicken Flavor  4.93oz x 5 Bags  Asin Noodles 24.65 oz (700g)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0DX83PP16","Samyang MEP Garlic Clam Ramen  Spicy Korean Instant Bag Noodle Soup  Refreshing Seafood Broth Ramyeon  Easy Cook Noodles  3.88 oz (Pack of 4 Bags)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F22K5HVX","Samyang Tangle Creamy Mushroom Linguine Truffle and Shiitake Flavor Savory Non-Spicy Sauce Air Dried Noodle Easy Cook Pasta 3.63 oz (Pack of 4)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F25BWWV3","Samyang Buldak Korean Spicy Hot Chicken Sauce Carbonara Flavor Authentic Korean Sauce for Noodles and Rice 5.57 fl oz (Pack of 2)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F25BZ5XH","Samyang Buldak Korean Spicy Hot Chicken Sauce Original Flavor Authentic Korean Sauce for Ramen Noodles Rice and Cooking 5.57 fl oz (Pack of 2)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F25DNYT9","Samyang Buldak Korean Spicy Hot Chicken Sauce Carbonara Flavor Authentic Korean Sauce for Noodle and Rice 5.57 fl oz (Pack of 2)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F25DR6YM","Samyang Buldak Korean Spicy Hot Chicken Stick Sauce Carbonara Flavor Authentic Korean Sauce for Ramen Snacks and Dipping 0.17 fl oz (Pack of 50)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F7714ZVM","Samyang Tangle Bulgogi Alfredo Pasta Bowl | Futtuccine Pasta | Mukbang | 15g of Protein | 4g of Fiber | Chick Pea based | Easy Prep | Convenient | 6 Bowls","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F773WTWN","Samyang Tangle Chunky Tomato Linguine Savory Garlic and Onion Flavor Authentic Italian Inspired Sauce Air Dried Noodle Quick Meal 3.70 oz (Pack of 6)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0F9QP42CZ","Buldak Potato Chips (Quattro Cheese)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0FBRGSN4H","Samyang MEP Garlic Clam Ramen  Spicy Korean Instant Noodle Soup  ENHYPEN Pick  Refreshing Seafood Bone Broth Ramyeon  3.88 oz (Pack of 4)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0FBRJXV7V","Samyang MEP Black Pepper Beef Ramen Spicy Korean Instant Noodle Soup ENHYPEN Pick Rich Bone Broth Quick Microwave Meal 3.88 oz (Pack of 4)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0FJDRLMXM","Samyang Buldak Hot Sauce - 2X Spicy  Korean Spicy Hot Chicken 2X Flavor Sauce [5.57 fl oz (200g) x 2 pack]","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0FJYQ2JD4","Samyang MEP Black Pepper Beef Ramen  Spicy Korean Instant Bowl Noodle Soup  Rich Bone Broth Ramyeon  Quick Microwave Meal  3.88 oz (Pack of 6)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0FJYSPK3H","Samyang MEP Chicken Cilantro Ramen  Spicy Korean Instant Bowl Noodle Soup  Savory Bone Broth Ramyeon  Lime Freshness  3.88 oz (Pack of 6 Bowls)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0FJZCCZ6P","Samyang MEP Garlic Clam Ramen Spicy Instant Bowl Noodle Soup  Refreshing Seafood Broth Ramyeon  Quick Microwave Meal  3.88 oz (Pack of 6 Bowls)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0GLFFXH5T","Samyang Buldak Hot Sauce Original  Spicy Chicken Flavor  165ml (5.6 fl oz) Bottles  Pack of 12","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0GP3635BP","Samyang Buldak Swicy Korean Instant Ramen Noodles Mild Sweet and Spicy Stir-Fried Chicken Flavor with Crunchy Star Sugar Sprinkles 4.58oz (Pack of 5)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0GP3B24H7","Samyang Buldak Swicy Korean Instant Ramen Big Bowl  Mild Sweet & Spicy Chicken Flavor with Crunchy Star Sugar Sprinkles 3.7oz (Pack of 6)","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"samyang","B0GS9TNFNC","Samyang  Buldak Carbo Ramen Bowl Hot Chicken Flavor  3.7 Ounce","SAMYANG","Grocery & Gourmet Food","Catalyst Products Export - Wed May 27 2026 19_50_25 GMT+0900 (한국 표준시).csv"
"tnl","B074PVTPBW","Mighty Patch Original Patch from Hero Cosmetics - #1 Hydrocolloid Acne Pimple Patches for Face  Shrinking Zits & Whiteheads in 1 Use  Nighttime Spot Pimple Stickers for Face  36 Count","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B07B4KQVK6","Mighty Patch Original patch from Hero Cosmetics – The #1 Hydrocolloid Acne Pimple Patch for Shrinking Zits and Whiteheads in 1 use; Nighttime Spot Stickers for Face and Skin (72 Count)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B07KJS13PK","Mighty Patch™ Invisible+ Patch - Daytime Hydrocolloid Acne Pimple Patches for Covering Zits and Blemishes  Ultra Thin Spot Stickers for Face and Skin (24 Medium and 15 Small Patches)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B07KJXFJHF","Mighty Patch Surface Large Pimple Patches for Face  Acne Spot Patch for Cheek  Forehead  and Chin  Pimple Stickers  Hydrocolloid Covers  Vegan-friendly  from Hero Cosmetics  10 Count","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B085P3TYPS","Mighty Patch™ Variety Pack from Hero Cosmetics - Hydrocolloid Acne Pimple Patches for Covering Zits and Blemishes  Spot Stickers for Face and Skin  Korean Skin Care  26 ct","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B09NNF2DXX","Mighty Patch Nose Pimple Patches  Large Hydrocolloid Pore Strips  Dermatologist Approved  Overnight  Pimple Stickers from Hero Cosmetics  10 count","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0B16VD9RQ","Mighty Patch Hero Cosmetics Face Patch - XL Hydrocolloid Face Mask for Acne  5 Large Pimple Patches for Zit Breakouts on Nose  Chin  Forehead & Cheeks (1 Count)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0BMM44HBF","Mighty Patch Hero Cosmetics Chin Patch - XL Contoured Hydrocolloid Chin Patch for Blemishes and Pimples - Non-Irritating (10 Count)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0BPDBYRTZ","Mighty Patch Micropoint Large Hydrocolloid Pimple Patches for Face Blemishes from Hero Cosmetics  Acne Stickers for Early Stage Zits & Hidden Pimples  395 Proprietary Micropoints  8 Count","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0BS49YW8Z","Mighty Patch Hero Cosmetics Micropoint™ for Dark Spots - Post-Blemish Dark Spot Patch with 395 Micropoints  Dermatologist Tested and Non-irritating (8 Count)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0BWL2J93X","Mighty Patch Hero Cosmetics Micropoint™ Large Hydrocolloid Pimple Patches for Face Blemishes  Acne Stickers for Early Stage Zits & Hidden Pimples  1 385 Proprietary Micropoints  6 Count","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0CGMC8WS9","HERO COSMETICS Mighty Patch™ for Tired Eyes Patches - Soothing Hydrogel Patches - Awakens and Visibly De-puffs Undereyes with Multiple Applications (6 Count)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0CMDGP48L","Hero Cosmetics Mighty Patch™ Forehead Patch - Hydrocolloid Acne Pimple Patch  Contoured to Cover Larger Area of Zits and Blemishes - Drug-Free and Suitable for Sensitive Skin (5 Count)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0D38DMBPQ","Mighty Patch Mini Invisible+ Patches - X-Small Daytime Hydrocolloid Acne Pimple Patches for Covering Zits & Blemishes  Blends Into Skin & Barely There (30 Count  10mm Patch)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0DLLDXQ18","Mighty Patch Hero Cosmetics Body Patch– The XXL Hydrocolloid Patch for Bacne  Chestne  and Other Body Breakouts. Derm-Tested. Medical-Grade Hydrocolloid. Absorbs Pimple Gunk in 6-8 Hours. 4ct","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0DNR8RF83","Mighty Patch Original Patch from Hero Cosmetics - #1 Best Selling Hydrocolloid Acne Pimple Patches for Face  Shrinking Zits & Whiteheads in 1 Use  Nighttime Spot Pimple Stickers for Face  75 Count","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0DVHVB9DY","Mighty Patch™ Day and Night Patches – The Hydrocolloid Patch Duo Pack. Derm-Tested. Medical-Grade Hydrocolloid. Absorbs Pimple Gunk in 6-8 Hours. 36ct (18x Original  18x Invisible+)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
"tnl","B0DVJ7BLQ7","Mighty Patch™ Invisible+ Patch – The Barely-There Daytime Hydrocolloid Acne Pimple Patch for Covering Zits and Blemishes  Tapered Edges Designed to Blend Into Skin (72ct)","Mighty Patch","Beauty & Personal Care","Catalyst Products Export - Wed May 27 2026 19_50_07 GMT+0900 (한국 표준시).csv"
